"job_group","badge","company_name","title","deadline","address_main","address_total","experience","education","employment_type","salary","tech_stack","createdAt","crawledAt","url","description"
"Python, AWS, 솔루션, 빅데이터, 웹개발 외                    수정일 24/12/17","","(주)사람인에이치에스","[강남/5000천이상] 플랫폼 백엔드 개발 (Python) 정규직","채용시","서울  강남구","서울  강남구","경력 4~12년","학력무관","정규직","","Python, AWS, 솔루션, 빅데이터, 웹개발","2024-12-17T10:39:54.470Z","2024-12-17T10:39:54.470Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49429895&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=f6621136-7f33-43c0-ac5f-a5ac5c3ac347",""
"Python, 딥러닝, 머신러닝, 백엔드/서버개발, 알고리즘 외                    수정일 24/11/13","연봉상승률 20% 이상","아일리스프런티어(주)","AI 서비스 - 자연어처리(NLP)/Python 엔진 개발 (추가 채용)","채용시","서울  종로구","서울  종로구","경력 1~3년","학력무관","정규직","","Python, 딥러닝, 머신러닝, 백엔드/서버개발, 알고리즘","2024-12-17T10:39:57.820Z","2024-12-17T10:39:57.820Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49394122&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, 딥러닝, 머신러닝, 빅데이터, 웹개발 외                    등록일 24/12/10","취업축하금","아일리스프런티어(주)","AI 서비스 - 자연어처리 (NLP) / Python 엔진 개발 (추가 채용)","~ 01/08(수)","서울  종로구","서울  종로구","경력 1~3년","학력무관","정규직","","Python, 딥러닝, 머신러닝, 빅데이터, 웹개발","2024-12-17T10:39:57.821Z","2024-12-17T10:39:57.821Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49565317&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, C++, Java, QA/테스터, S/W 외                    등록일 24/11/15","점심지원","(주)링크제니시스","차량용 S/W Test 자동화 검증(Python)","~ 01/14(화)","인천  서구","인천  서구","신입·경력","초대졸↑","정규직","","Python, C++, Java, QA/테스터, S/W","2024-12-17T10:39:57.822Z","2024-12-17T10:39:57.822Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49409574&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, AWS, Linux, 빅데이터, 클라우드 외                    등록일 24/11/25","급성장중","(주)데이터다이나믹스","정규 Python/Data Engineer (신입/경력) 채용","~ 12/25(수)","경기  용인시 수지구","경기  용인시 수지구","신입·경력","학력무관","정규직","","Python, AWS, Linux, 빅데이터, 클라우드","2024-12-17T10:39:57.823Z","2024-12-17T10:39:57.823Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49461161&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, 개발PM, 임베디드, 하드웨어                    등록일 24/12/05","급성장중","사이테크놀로지스(주)","C와 Python 개발을 담당할 분을 구합니다","~ 01/04(토)","대전  대덕구","대전  대덕구","경력무관","대졸↑","정규직","","Python, 개발PM, 임베디드, 하드웨어","2024-12-17T10:39:57.824Z","2024-12-17T10:39:57.824Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49534074&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, C++, AWS, 웹개발, 백엔드/서버개발 외                    수정일 24/12/04","취업축하금","(주)씨에스엠17","NestJS+Python 백엔드 개발자 팀장 채용","~ 01/02(목)","서울  금천구","서울  금천구","경력5년↑","대졸↑","정규직","7,000 만원","Python, C++, AWS, 웹개발, 백엔드/서버개발","2024-12-17T10:39:57.825Z","2024-12-17T10:39:57.825Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49527589&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, 딥러닝, AWS, 머신러닝, 웹개발 외                    등록일 24/12/09","취업축하금","올거나이즈코리아(주)","Python Back-end Engineer","~ 01/07(화)","서울  강남구","서울  강남구","경력 3~10년","학력무관","정규직","","Python, 딥러닝, AWS, 머신러닝, 웹개발","2024-12-17T10:39:57.826Z","2024-12-17T10:39:57.826Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49555065&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, 머신러닝, Linux, S/W, SDK 외                    수정일 24/11/20","IT개발·데이터 조회 급상승","(주)크립토랩","소프트웨어 엔지니어 인턴 모집 (Python)","~ 12/31(화)","서울  관악구","서울  관악구","경력무관","대졸↑","인턴직","","Python, 머신러닝, Linux, S/W, SDK","2024-12-17T10:39:57.828Z","2024-12-17T10:39:57.828Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49435007&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, Linux, 웹개발, 백엔드/서버개발, 유지보수 외                    수정일 24/12/13","Seed 투자유치","(주)세븐미어캣","세븐미어캣  Python 백엔드 개발자 인재채용","~ 12/31(화)","경기  시흥시","경기  시흥시","경력2년↑","학력무관","정규직","","Python, Linux, 웹개발, 백엔드/서버개발, 유지보수","2024-12-17T10:39:57.830Z","2024-12-17T10:39:57.831Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49504054&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, 알고리즘, Pandas, 솔루션업체, 소프트웨어개발                    등록일 24/10/24","IT개발·데이터 조회 급상승","(주)디지키","(주)디지키 Python 데이터 처리 및 분석 프로그램 개발자 모집","상시채용","경기  안양시 만안구","경기  안양시 만안구","신입·경력","학력무관","계약직","","Python, 알고리즘, Pandas, 솔루션업체, 소프트웨어개발","2024-12-17T10:39:57.832Z","2024-12-17T10:39:57.832Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49265971&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, C++, ASP, ASP.NET, Azure 외                    등록일 24/11/21","IT개발·데이터 조회 급상승","NIMBYX CAPITAL INC.","Full Stack Engineer (Python, C# Developer) 풀스택 개발자","~ 01/20(월)","서울  강남구","서울  강남구","신입·경력","대졸↑","정규직","","Python, C++, ASP, ASP.NET, Azure","2024-12-17T10:39:57.835Z","2024-12-17T10:39:57.835Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49448256&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, C++, SE(시스템엔지니어), SI개발, 알고리즘 외                    수정일 24/12/17","연봉상승률 15% 이상","(주)케이텍","프로그램 개발자 모집(Machine Vision, AI(Python), C, C#, C++)","상시채용","경북  포항시 남구","경북  포항시 남구","경력무관","초대졸↑","정규직","","Python, C++, SE(시스템엔지니어), SI개발, 알고리즘","2024-12-17T10:39:57.837Z","2024-12-17T10:39:57.837Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49335167&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, 웹개발, 백엔드/서버개발, API, Pandas 외                    등록일 24/11/28","재택근무","오에스원(OS1)","[웹개발] Python 백엔드/서버 인턴 개발자 채용 (ASAP)","채용시","서울  중구","서울  중구","경력무관","대졸↑","인턴직","","Python, 웹개발, 백엔드/서버개발, API, Pandas","2024-12-17T10:39:57.839Z","2024-12-17T10:39:57.839Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49486631&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, Java, 머신러닝, 웹개발, 백엔드/서버개발 외                    수정일 24/12/06","","씨맥스주식회사","[AI개발]Python,Java,사내 LLM 구축 숙련 개발자 구인[프리O]","~ 01/04(토)","경기  성남시 분당구","경기  성남시 분당구","경력5년↑","학력무관","기간제·계약직","","Python, Java, 머신러닝, 웹개발, 백엔드/서버개발","2024-12-17T10:39:57.841Z","2024-12-17T10:39:57.841Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49532014&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, Java, 솔루션, 머신러닝, 빅데이터 외                    등록일 24/11/24","IT개발·데이터 지원 급상승","(주)데이터트리","[경력AI 개발] Full stack 개발자/React/Python","~ 12/24(화)","서울  금천구","서울  금천구","경력5년↑","대졸↑","정규직","","Python, Java, 솔루션, 머신러닝, 빅데이터","2024-12-17T10:39:57.843Z","2024-12-17T10:39:57.843Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49458928&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, AWS, 웹개발, 백엔드/서버개발, 프론트엔드 외                    등록일 24/11/29","취업축하금","(주)펫박스","Python 백엔드 개발자","~ 12/28(토)","서울  마포구","서울  마포구","경력 3~7년","학력무관","정규직","","Python, AWS, 웹개발, 백엔드/서버개발, 프론트엔드","2024-12-17T10:39:57.844Z","2024-12-17T10:39:57.844Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49494384&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, C++, 솔루션, Linux, 빅데이터 외                    등록일 24/11/20","연봉상승률 10% 이상","(주)파이오링크","[코스닥상장사] 전문연구요원(병역특례)모집 Linux,Python,C","~ 12/20(금)","서울  금천구","서울  금천구","경력무관","석사↑","정규직·전문연구요원","","Python, C++, 솔루션, Linux, 빅데이터","2024-12-17T10:39:57.845Z","2024-12-17T10:39:57.845Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49434190&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, C++, Linux, Windows, 임베디드리눅스 외                    수정일 24/12/10","","(주)한영넉스","한영넉스 AI연구소 - Python 어플리케이션 개발자 채용","~ 01/09(목)","서울  영등포구","서울  영등포구","경력3년↑","대졸↑","정규직","","Python, C++, Linux, Windows, 임베디드리눅스","2024-12-17T10:39:57.846Z","2024-12-17T10:39:57.846Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49564746&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, C++, 솔루션, Linux, 빅데이터 외                    등록일 24/12/17","오늘 뜬","(주)파이오링크","[코스닥상장사] L4-L7 스위치 개발 Linux,Python,C(신입/경력)","~ 12/31(화)","서울  금천구","서울  금천구","신입·경력","학력무관","정규직","","Python, C++, 솔루션, Linux, 빅데이터","2024-12-17T10:39:57.847Z","2024-12-17T10:39:57.847Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49607059&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, 웹개발, 백엔드/서버개발, API, ASP 외                    등록일 24/11/18","","(주)애드크림","국내 광고 포털 유지 보수 및 신규 서비스 개발 (Python)","~ 12/31(화)","서울  강남구","서울  강남구","경력3년↑","학력무관","정규직","","Python, 웹개발, 백엔드/서버개발, API, ASP","2024-12-17T10:39:57.848Z","2024-12-17T10:39:57.848Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49421817&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, 솔루션, Linux, 웹개발, 백엔드/서버개발 외                    등록일 24/12/05","급성장중","(주)코레이즈홀딩스","[코레이즈]  Python (Flask) 웹 개발자 채용 (경력)","~ 01/04(토)","서울  성동구","서울  성동구","경력 5~10년","학력무관","정규직","","Python, 솔루션, Linux, 웹개발, 백엔드/서버개발","2024-12-17T10:39:57.849Z","2024-12-17T10:39:57.849Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49537495&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, AWS, 웹개발, 앱개발, 프론트엔드 외                    수정일 24/12/13","시리즈C 투자유치","(주)파운트","[금융/핀테크/Python] 백엔드 엔지니어(리드급)","~ 01/10(금)","서울  중구","서울  중구","경력 8~20년","학력무관","정규직","","Python, AWS, 웹개발, 앱개발, 프론트엔드","2024-12-17T10:39:57.850Z","2024-12-17T10:39:57.850Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49371521&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, AWS, 빅데이터, 웹개발, 백엔드/서버개발 외                    등록일 24/11/29","취업축하금","(주)파운트","[파운트/핀테크] 백엔드 개발자(Python/리드급)","~ 12/30(월)","서울  중구","서울  중구","경력 7~15년","학력무관","정규직","","Python, AWS, 빅데이터, 웹개발, 백엔드/서버개발","2024-12-17T10:39:57.851Z","2024-12-17T10:39:57.851Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49497052&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, AWS, 웹개발, 백엔드/서버개발, Django 외                    등록일 24/12/03","취업축하금","(주)판도라티비","코박(Cobak) 백엔드 개발자 [3년 이상](Python,Django)","~ 01/01(수)","경기전체","경기전체","경력 3~10년","학력무관","정규직","","Python, AWS, 웹개발, 백엔드/서버개발, Django","2024-12-17T10:39:57.852Z","2024-12-17T10:39:57.852Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49521064&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, AWS, 웹개발, 백엔드/서버개발, 인프라 외                    등록일 24/11/25","취업축하금","(주)바로팜","백엔드 개발자 (Python)","~ 12/30(월)","서울  강남구","서울  강남구","경력 7~12년","학력무관","정규직","","Python, AWS, 웹개발, 백엔드/서버개발, 인프라","2024-12-17T10:39:57.854Z","2024-12-17T10:39:57.854Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49464566&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, Java, 딥러닝, 머신러닝, 웹개발 외                    수정일 24/12/16","IT개발·데이터 조회 급상승","(주)케파스","국가연구과제 개발자 모집(Python/Pytorch/API/JAVA/React)","~ 02/07(금)","서울  강남구","서울  강남구","경력 4~18년","초대졸↑","정규직·계약직","","Python, Java, 딥러닝, 머신러닝, 웹개발","2024-12-17T10:39:57.855Z","2024-12-17T10:39:57.855Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49550993&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, AWS, 머신러닝, 웹개발, 백엔드/서버개발 외                    등록일 24/11/20","취업축하금","(주)에이젠글로벌","Python BackEnd Developer","~ 12/20(금)","서울전체","서울전체","경력 5~20년","대졸↑","정규직","","Python, AWS, 머신러닝, 웹개발, 백엔드/서버개발","2024-12-17T10:39:57.856Z","2024-12-17T10:39:57.856Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49436228&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, 웹개발, 백엔드/서버개발, 블록체인, Django 외                    등록일 24/11/25","취업축하금","리걸테크(주)","웹개발자(Python, DJango)","~ 12/30(월)","서울  성동구","서울  성동구","경력 3~5년","학력무관","정규직","","Python, 웹개발, 백엔드/서버개발, 블록체인, Django","2024-12-17T10:39:57.858Z","2024-12-17T10:39:57.858Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49466077&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, C++, 솔루션, 머신러닝, 데이터분석가 외                    등록일 24/12/04","","(주)비비파트너스","C#,C++,Python 프로그래머 모집(판교)","~ 01/03(금)","경기  성남시 분당구","경기  성남시 분당구","경력 3~6년","대졸↑","정규직","","Python, C++, 솔루션, 머신러닝, 데이터분석가","2024-12-17T10:39:57.876Z","2024-12-17T10:39:57.876Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49528517&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, AWS, 솔루션, 네트워크, IoT 외                    수정일 24/12/17","오늘 뜬","(주)에스엠해썹","[MES / ERP] 웹 솔루션 개발자(python / 리드급) 채용공고","채용시","경기  오산시","경기  오산시","경력10년↓","대졸↑","정규직","","Python, AWS, 솔루션, 네트워크, IoT","2024-12-17T10:39:57.877Z","2024-12-17T10:39:57.877Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49606570&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, 솔루션업체                    등록일 24/12/02","워라밸","(주)버블콘","(주)버블콘 백엔드 개발 PL/PM (Python) 경력직 채용","~ 01/01(수)","서울  구로구","서울  구로구","경력 7~13년","학력무관","정규직","","Python, 솔루션업체","2024-12-17T10:39:57.878Z","2024-12-17T10:39:57.878Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49506728&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, Java, AWS, 백엔드/서버개발, GCP 외                    등록일 24/12/13","연봉상승률 20% 이상","(주)씨에스엠17","[개발팀]NestJS+Python 백엔드 경력직 개발자 채용","~ 01/12(일)","서울  금천구","서울  금천구","경력3년↑","대졸↑","정규직","5,000 만원","Python, Java, AWS, 백엔드/서버개발, GCP","2024-12-17T10:39:57.878Z","2024-12-17T10:39:57.879Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49587697&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, AWS, 웹개발, Django, PostgreSQL 외                    수정일 24/11/29","","(주)제이투이","[Python SI 판교] 문서 비교 시스템 개선   (3)","~ 12/29(일)","경기  성남시 분당구","경기  성남시 분당구","경력9년↑","초대졸↑","프리랜서","","Python, AWS, 웹개발, Django, PostgreSQL","2024-12-17T10:39:57.879Z","2024-12-17T10:39:57.879Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49498551&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, AWS, Pandas, SCM, Lambda 외                    수정일 24/12/10","","(주)제이투이","[Python SI 수원] 차세대 SCM 프로젝트 (2)","~ 01/09(목)","경기  수원시 권선구","경기  수원시 권선구","경력10년↑","초대졸↑","프리랜서","","Python, AWS, Pandas, SCM, Lambda","2024-12-17T10:39:57.880Z","2024-12-17T10:39:57.880Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49562796&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, 딥러닝, 머신러닝, 빅데이터, 데이터분석가 외                    수정일 24/12/17","성과급/상여금","(주)스카우트파트너스","데이터사이언티스트(AI.ML.딥러닝.대용량데이터.SQL.Python)","~ 01/11(토)","서울  강남구","서울  강남구","경력 4~15년","대졸↑","정규직","","Python, 딥러닝, 머신러닝, 빅데이터, 데이터분석가","2024-12-17T10:39:57.881Z","2024-12-17T10:39:57.881Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49581083&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, AWS, 솔루션, 웹개발, 백엔드/서버개발 외                    수정일 24/12/13","","아이디벨롭 주식회사","[ Backend] 경력직 Python 개발자 채용","~ 01/12(일)","서울  강남구","서울  강남구","경력 3~10년","학력무관","정규직·계약직","","Python, AWS, 솔루션, 웹개발, 백엔드/서버개발","2024-12-17T10:39:57.882Z","2024-12-17T10:39:57.882Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49588333&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, C++, 솔루션, DBMS, S/W 외                    등록일 24/11/08","프리한 복장","화랑","Vision/MFC/C# Python Tensorflow CUDA yolo v8 개발직","~ 01/07(화)","충남  천안시 동남구","충남  천안시 동남구","경력무관","초대졸↑","정규직","2,500 만원","Python, C++, 솔루션, DBMS, S/W","2024-12-17T10:39:57.882Z","2024-12-17T10:39:57.882Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49360095&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
"Python, 데이터엔지니어, OracleDB, PostgreSQL, SQL 외                    등록일 24/12/09","","(주)스톤빌드","Python을 이용한 Data Migration","~ 12/20(금)","서울  강서구","서울  강서구","경력9년↑","학력무관","계약직·프리랜서","750 만원","Python, 데이터엔지니어, OracleDB, PostgreSQL, SQL","2024-12-17T10:39:57.883Z","2024-12-17T10:39:57.883Z","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49553421&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n&search_uuid=7f927154-9958-4cc3-9239-a6b96bde7fc8",""
